product_id,product_name,aisle_id,department_id
14750,"Fruit Chews Original Cherry, Orange, Strawberry & Lemon",100,21
43176,Large White Bread,112,3
15594,Coppertop D Alkaline Batteries 2 count Primary Major Cells,87,17
26414,Turkey Breast Cutlet,35,12
3309,Challah Bread Loaf,112,3
36244,Premium Organic Cut Green Beans,116,1
8618,"Lager, Premium",27,5
4746,Sea Salt  Garden Veggie Chips,107,19
7709,"GemWraps, Carrot",128,3
38353,Blue Cheese Dressing,89,13
4108,"Almonds, Marcona",117,19
12249,Cheddar Mild Shredded Cheese,21,16
44709,Vitamin Code Raw Iron 22 Mg,47,11
24577,"Olives, Pitted Kalamata",110,13
3402,Tofette,131,9
24976,Organic Papaya Poppy Seed Dressing,89,13
9196,Organic 2nd Foods Carrots Apples & Mangoes Baby Food,92,18
18223,Birchwood Blend Whole Bean,26,7
49091,White Icing Pouch with Tips,97,13
14804,Organic Cream Of Chicken Soup,69,15
35622,50% Less Sodium Black Beans,59,15
37391,Raw Protein and Greens Chocolate Organic Plant Formula Powder,65,11
25970,Cheese Natural Sliced Pepper Jack,21,16
5456,Green Tea With Ginseng and Honey,96,20
34295,Chocolate Frozen Desserts,37,1
20331,Alcohol Free Stevia Glycerite,17,13
4574,Organic Fat Free French Vanilla Yogurt,120,16
26663,Fast-Max Severe Cold,11,11
40397,Organic Royal Rainbow Quinoa,68,10
42356,Strawberry Preserves,88,13
37525,Yellow Kernel Popcorn,23,19
31023,Sea Salt 72% Cacao Dark Chocolate,45,19
48049,Salted Mixed Nuts,6,2
10379,Tuna Creamy Pasta Tuna Helper,4,9
48519,Green Food Color,97,13
24340,Vaginal Hygiene Suppositories With Tea Tree Oil,126,11
4363,Ambrosia Apples,24,4
6212,"White meat chicken, shredded cabbage, julienne yellow carrots and spicy red coconut flavored curry Thai-Style Chicken Spring Rolls",38,1
11905,Hot Dill Pickle Chips,110,13
3426,Organic Better Rest Tea Blend,94,7
3231,Steamfresh Edamame Pods Frozen Vegetables,116,1
21548,"Ecos 2X Ultra Natural Laundry Detergent,  Free and Clear, HE, Liquid",75,17
42551,Fettuccine Alfredo,38,1
29385,RIP-L Family Pack Potato Chips,107,19
30441,V-Fusion Energy Pomegranate Blueberry,98,7
14886,Genoa Salami,96,20
10784,Garlic Herb & Wine Marinade,5,13
28944,"Beets, Dulse & Kale Pickles",110,13
49418,"Sushinori, Roasted",66,6
18137,La Lechera Dulce De Leche,17,13
17240,Pastrami,96,20
48674,Lavender Deodorant Stick,80,11
19121,Mint To Be Ice Cream,37,1
25409,Freshstack Garlic Butter,36,16
19201,Organic Blood Orange & Honey Hard Candy,45,19
25733,Organic Peaches,116,1
37586,Whole Grain Oat Flour,17,13
20079,Chicken Pie,13,20
40730,Cream Of Chicken Soup,69,15
8781,Premium Baking Chips Milk Chocolate,17,13
39069,Chocolate Coconut Almond Protein Bar,3,19
22609,Whole Grain Millet,63,9
47686,Matar-Paneer,76,6
23610,Alcohol Prep Pads,118,11
24178,Premium Natural Mixers Mediterranean Tonic Water - 4 CT,115,7
38227,Sensitivity Infant Formula with Iron,92,18
1078,French Vanilla Creme Protein Energy Bars,3,19
27149,Vitamin D3 5000 IU Softgels,47,11
12005,"Soap, Indian Hemp & Haitian Vetiver, with Neem Oil",25,11
35895,Trick or Treat Organic Fruity Bears,50,19
18999,Veggie Wash,114,17
7681,"Master Brew Kombucha, Tart Cherry",31,7
15190,Prepared Meals Savory Rice & Lamb Stew Dog Food,40,8
7569,Sweet Cream Unsalted Sweet Butter Sticks,36,16
41717,Triple Clean Tropical Breeze 125 Loads Laundry Detergent,75,17
23669,Ultimates Turtle Cookie Dough,105,13
9729,Tequila Lime Chicken Wings,34,1
2609,Newborn Bottles with Iron Infant Formula,92,18
3571,Coconut & Hibiscus Curl & Style Milk,22,11
4131,Smartblend True Instinct Turkey & Venison Dog Food,40,8
3001,Coleslaw Dressing & Dip,89,13
6889,Whole Natural Almonds,117,19
4580,Scooby-Doo! Cinnamon Sticks Graham Crackers,61,19
47603,Alive! Once Daily Men's 50+ Ultra Potency Multivitamin,47,11
6822,Organic Iced Black Coffee,26,7
15710,Peanut Butter Persuasion Cookie,100,21
21838,Unrefined Neem Oil,118,11
37200,Wrinkle Releaser Plus Light Fresh Scent,75,17
29339,Light Butter Syrup,29,13
17793,Anise Chocolate Biscotti,61,19
12204,Vegetable Medley,116,1
217,"String Cheese, Mozzarella",108,16
30343,Seltzer Blueberry Lemonade,100,21
43317,Indian Hemp & Haitian Vetiver Deodorant,80,11
43921,Watermelon Shampoo and Conditioner,22,11
21464,Multi-Purpose Contact Lens Solution,44,11
14015,"Grape Leaves, in Vinegar Brine",6,2
21407,Aplwd Chicken Strips,100,21
13459,English Breakfast Tea,94,7
14159,Seedless Watermelon,24,4
13034,"Tea, Tulsi Sleep, Caffeine-Free, Infusion Bags",94,7
16172,Color Reflect Gold Shampoo,22,11
33572,Lactose Free 2% Reduced Fat Milk,91,16
26775,Organic Dried Raw Mango Slices,117,19
41337,Ultra Strong Charmin Ultra Strong Toilet Paper 8 Mega Rolls Toilet Tissue,54,17
4449,Valerian Poppy Supreme,47,11
37902,Dry Ice,87,17
38777,Organic Green Seedless Grapes,123,4
18578,Organic Alfredo Shells & Cheddar Macaroni & Cheese,4,9
22509,Muenster Cheese,13,20
23181,Buffalo Chicken Wings,35,12
44704,Mini Ravioli,59,15
8226,Reduced Fat Cream Cheese,108,16
18234,Organic Spinach Bunch,83,4
47497,Finely Diced Walnuts,17,13
2730,Deodorant Stick Blossom,80,11
20700,Whole Artichokes In Brine,110,13
24568,"Dog Food, Adult, Grain-Free, All-Beef Sausage Links & Sweet Potato Entree",40,8
41203,Organic Molasses Unsulphured,29,13
21887,Garlic Stuffed Greek Olives,110,13
42889,"Whole Wheat Flour, 100% Stone Ground",17,13
15031,Frosted Fir Gel Hand Wash,100,21
2418,Gluten Free Greek Plain Yogurt,120,16
32003,Orange Clean Furniture Spray,114,17
45395,Lower Fat Chicken Hardwood Smoked Sausage,106,12
19254,Classic Pate Ocean Whitefish & Tuna Dinner Cat Food,41,8
4507,Pill Pouches Chicken Flavor,100,21
48164,Organic Peas Please Garden Herb,50,19
19589,Orange Vanilla Liquid Water Enhancer,90,7
40949,Wave ZigZag Medium Toothbrush,20,11
33447,Laird's Special Reserve Smoked Salmon,15,12
30774,Organic French Roast Ground Coffee,26,7
46815,Ultimate Omega 1280mg omega-3,47,11
26158,Sensitive Daily Moisture Lotion,127,11
28094,Sonic Blood Orange Passion Flavored Dietary Supplement,64,7
25923,Fresh Frozen Mango Chunks,99,15
24807,Organic Light Sodium Creamy Harvest Corn Soup,69,15
5565,Picante Hot Saucee,51,13
4615,Sensitive Skin Nourishing Body Wash,127,11
34455,Methyl Folate 400 Mcg Vegetarian Capsules,47,11
32453,Pro-Strength Hair Clog Eliminator With Clorox,114,17
14476,Milk Chocolate Filled with Caramel,45,19
20984,Honey Oat Bread,112,3
42478,Gluten Free Buffalo Style Pretzels,107,19
24483,"Canola Cooking Spray, Butter Flavored",19,13
2830,Sparkling Spring Water,115,7
29617,Madagascar Vanilla Gelato,37,1
19715,Protecting Powder Outlast Antiperspirant/Deodorant Clear Gel,80,11
18857,Dark Chocolate Squares,45,19
28957,Newman Own Newman-O's Creme Filled Mint Chocolate Cookies,61,19
47111,Spicy Black Bean Burger,42,1
31190,"Pita Chips, Sea Salt",107,19
12209,Infusions Ultra Downy® Infusions™ Lavender Serenity™ Liquid Fabric Conditioner 41 FL Oz Fabric Enhancers,75,17
6233,Diced No Salt Added Tomatoes,81,15
16181,Casa Sanchez,21,16
16175,Greek Tirmisu,120,16
41926,Whole Grain Thin Spaghetti,100,21
41064,Four Fruits 100% Fruit Spread,88,13
38404,Vanilla Crisp Energy Bar,3,19
40940,Organic Nuts And Coffee Beverage,31,7
20987,Tropical Pineapple,117,19
22409,Woodbridge Cabernet Sauvignon,28,5
38440,Lindor Truffles,45,19
442,Sliced Chicken Entree Cat Food,41,8
35208,"Granola Bar, Fig, Cranberry & Hazelnut",3,19
36313,Organic Vitality Snack Strawberry Banana Chia Squeeze,92,18
30396,Take & Toss Spill Proof 9 M+ Cups,82,18
19691,Green Seedless Grapes,32,4
44964,WOW Chocolate Chip Cookies,61,19
36284,Sport Protein Chocolate Packet,65,11
37007,"Tall Kitchen Bags, Drawstring, 13 Gal",60,17
35552,Dutchman's Chocolate Ice Cream,37,1
19452,Colors Cheddar Baked Snack Crackers,78,19
48013,Penne & Cheese,129,1
17248,Tostadas,30,6
31191,Golden Honeydew Melon,100,21
26720,Ultimate Care Bleach,75,17
196,Soda,77,7
33966,No Stick Baking Spray,19,13
43963,Black Sheep Vanilla Yogurt,120,16
17891,Peanut Butter Natural Protein Bar,3,19
47463,Country White Sourdough Petite Loaf,112,3
37735,Organic Black Cherry Preserves,88,13
2706,Hot Pepper Jelly,88,13
24752,Pizza Mushroom T5,79,1
40570,Low Dose Aspirin 81mg Safety Coated Tablets Pain Reliever,133,11
31651,Extra Fancy Unsalted Mixed Nuts,117,19
10724,Dark Chocolate Coconut Almond Bark,45,19
9377,Raw Meal Chocolate Cacao Packet,65,11
34753,Abuelita Mexican Style Instant Chocolate Mix,90,7
16214,Lower Back and Hip Heat Wrap,118,11
4623,Vegetable Lasagna Party Size,38,1
10609,Cereal Granola,57,14
20136,Nipple Cream,126,11
39925,Grand-Mere Pork & Chicken Liver Pate With Armagnac,96,20
24808,Hot Chili Seasoning Mix,5,13
22009,Severe Congestion Nasal Spray Maximum Strength Plus Menthol,11,11
12314,Organic Celery Salt,104,13
28278,Organic Penne Rigate,131,9
4789,Hand Moisturizing Dish Liquid,74,17
22195,Kit's Organic Dark Chocolate Almond Coconut Fruit & Nut Bar,3,19
4830,Coated Matzot Chocolate Flavor,33,6
38947,Party Size Cheese Flavored Snack Puffs,107,19
42064,Strawberry with Kellogg's Granola,120,16
14033,Tender Favorites Salmon & Crab Meat in Sauce Wet Cat Food,41,8
43871,"Granola Bars, Bring on the Blueberry",3,19
14340,Premium Blackeye Peas,59,15
9537,Arugula,83,4
47234,Cucumber Dish Soap,74,17
18081,Himalayan Harvest,117,19
31070,Apple Organic Puffs,92,18
16095,Beef Franks In Puff Pastry,33,6
15430,Sweet 'N Heat Coconut Chips,50,19
1471,Gluten Free Brown Rice Crust Duo Cheese Pizza,79,1
28228,Mesquite Smoked Turkey Breast,96,20
26481,Potato Crusted Cod Fillets,34,1
32802,Super Green Tea Serenity Dietary Supplement Tea Bags,100,21
49412,Original Cashew Milk,84,16
15648,Roasted Sesame Tahini with Salt Creamy,88,13
10099,Allergy Relief Zone 5,11,11
39700,Honey BBQ Flavored Boneless Chicken Wyngz,129,1
36216,Lime Italian Sparkling Mineral Water,115,7
37868,Relax Herbal Tea Sachets,94,7
6050,Organic Whole Wheat Fillo Dough,58,1
27070,Organic Green Dragon Tea,94,7
48301,Strawberry Banana Coconut Milk Yogurt,120,16
21239,Snackimals Cookies Peanut Butter,61,19
22567,Original Pickle,6,2
5267,Sweet Cherry Lime Ice Cream,37,1
5763,Rich & Creamy Cold Brew Coffee Milk & Sugar,26,7
18144,Caramel Filled Chocolate Candy,45,19
12737,Soft Full Head Toothbrush,20,11
8977,Belgian Custard Cream Mini Eclairs,119,1
18556,Lemon Poppyseed Scone Mix,105,13
46081,Ultra Clean Soft Toothbrush,20,11
30878,Organic Chopped Ginger,72,13
33563,Oatmeal to Go Brown Sugar Cinnamon,48,14
26962,Calcium Magnesium Zinc Mineral Supplement Caplets,47,11
39368,Fat Free Fudge Bars,37,1
32280,Original Antacid Aspirin,70,11
10100,Mixed Berry Galette,93,3
12758,Power O's Strawberry,121,14
28845,Restaurant Style Medium Salsa Salsa,51,13
49004,Rosemary Volumizing Conditioner,22,11
11097,Chipotle Pepprs in Adobo Sauce,30,6
41838,Gluten Free Mongolian Beef With Asparagus And Scallions,38,1
14160,Seasonal,27,5
43983,Zingers Raspberry Cakes,61,19
39369,Ultra Free & Gentle Fabric Softener,75,17
20789,"English Muffin Sandwiches, Canadian Bacon, Whole Cracked Egg & Cheese",52,1
32910,Tangerine Marmalade,88,13
20874,Pimento Cheese Spread,1,20
23836,Mint Chocolate Chip,37,1
1158,Mango Chunks,116,1
39910,Perfect Portions Premium Pate Poultry,41,8
17892,Honey Cake,61,19
28499,"Granny Smith, Tart Green Apple",27,5
27657,Nutty Dark Chocolate,45,19
35757,Organic Kasha,63,9
9626,Diced Tomatoes with Mild Green Chilies,81,15
579,Stain Odor Eliminator Detergent,75,17
26309,Cold Pressed Watermelon Juice,98,7
10599,Premium English Breakfast Black Tea Bags,94,7
45661,Fat Free Italian Dressing,89,13
28236,Orange Pineapple Blast Soda,77,7
10658,Lemon Decaf Iced Tea Drink Mix,90,7
7891,Pinot Noir California,28,5
28890,Ranch Country Dressing,89,13
32656,Garam Masala,104,13
3859,Stage 2 Apple Turkey Cranberry Baby Food,92,18
21215,Buzzerkeley Honey,29,13
15047,Tea Light Candles,101,17
4776,Sparkling Mountain Spring Water Watermelon Lime,115,7
40404,Kaffe Traditional Stockholm Roast Medium Ground Coffee,26,7
37350,Lilac Votive,101,17
39126,Berry 100% Juice,98,7
22572,Original Green Superfood,65,11
42047,Multi-Symptom Cold  CF Maximum Strength,11,11
27990,Chicken Burrito,13,20
43761,Arnica Muscle Tension Warming Relief Massage Oil,109,11
25215,Passata Tomato Puree,9,9
20459,White Clam Sauce with Garlic & Herb,9,9
14303,Cut Green Beans Valley Fresh Steamers,116,1
28276,Creamy Supreme Frosting Classic White,97,13
39490,Breakfast Blend Premium Whole Bean Full City Roast (Medium) Coffee,26,7
26879,Goldfish Space Adventures Baked Snack Crackers,78,19
5873,Old Fashioned Crunchy Peanut Butter With No Salt Added,88,13
15122,Organic Cottage Cheese Sun Dried Tomato,108,16
13392,Premium Sesame Oil 100% Pure,66,6
13154,Frozen Dessert Dairy-Free Madagascar Vanilla Bean,100,21
28176,Halloween Mixed Fruit Snack,100,21
21276,Slow Churned Fat Free Yogurt Blends Vanilla,37,1
4450,Salisbury Steaks & Brown Gravy Frozen Dinner,38,1
15815,Acne Solutions Gel Cleanser,109,11
44288,Organic Bittersweet Chocolate,37,1
42249,Vanilla Body Wash,127,11
12791,Organic Protein Chewy Peanut Butter Chocolate Chip Granola Bars,3,19
18057,Stone Ground Coconut Butter,36,16
41701,Migraine,133,11
36377,Arnica Montana 200CK Homeopathic Pellets,47,11
2741,Organic Apricot Fruit Spread,88,13
48111,"Organic Baby Food Sweet Potato Apple, Grape & Spinach 2",92,18
10478,Lightly Salted Potato Chips,107,19
42119,Classic Rich Tea Biscuits,61,19
7500,Organic Vanilla Extract,17,13
4673,Comfort Steak Portabella,38,1
16581,"Gum, Sugarfree, Bubblemint",46,19
1813,Sodel Alm Mlk Wlnut 48,91,16
13603,Tarragon Chicken Salad,1,20
18167,Black Cherry Ginger Ale,100,21
23202,Holiday Blend Dark Roast Ground Coffee,26,7
31721,Farmer's Garden Medium Salsa,51,13
25312,Clear Hand Soap Refill,73,11
42645,Famous 50% Reduced Fat Beef Franks,7,12
16225,"Leg Cramps, Quick-Dissolving Tablets",133,11
4035,Herring in Dill Marinade,15,12
48410,"Water, Sparkling, Sparkling Lime",115,7
25874,Sambucus FluCare Multi-Symptom Flu Relief Elderberry Syrup,11,11
19603,Kids Fluoride Free Natural Watermelon Toothpaste,100,21
31135,Fruit & Veggie Fusions Apple Pear Watermelon,99,15
10124,"Cheese, Medium Cheddar",21,16
849,Blueberry & Banana Tiny Fruits Freeze Dried Snacks,92,18
34210,Healthy Mouth All Natural Mouthwash Cinnamon Clove,20,11
46580,Veggie Thin Spaghetti Pasta,131,9
33792,Organic Smoked Paprika,104,13
16729,Vanilla Almond Tea Bags,94,7
45950,Infinity Overnight Pads with Wings,126,11
6657,"Almond Butter Protein +, Vanilla",88,13
39589,Grassmilk Organic Fat Free Milk,91,16
23987,100% Apple Juice Concentrate,113,1
27742,Premium Deli Honey Ham,96,20
39587,Beneful IncrediBites Variety Pack Dog Food,40,8
10172,Quinoa Chips Sea Salt,107,19
21012,"Vinegar, Balsamic, of Modena",33,6
38317,Mini Easter Candy Cane,100,21
27442,Oil-Free Eye Makeup Remover Cleansing,73,11
46355,Lactose Free Low Fat Peach Yogurt,120,16
41025,Sweet & Spicy Turkey,23,19
24361,Honey Graham Crackers,78,19
46656,Butter Microwave Popcorn,23,19
18525,Vitamin E Glycerine Hand Soap,25,11
1688,Sea Salted Reduced Fat Potato Chips,107,19
25731,Maple Bacon Blueberry Meat Bar,3,19
37509,Light Chicken Noodle Soup,69,15
35917,Organic Just Concord Grape Juice,98,7
47185,Spreadable Butter with Canola Oil,36,16
6017,Black Label Real Bacon Pieces,89,13
2983,Kosher Medium Cheddar Cheese,21,16
4658,Imported Mineral Water,115,7
27827,Green Pickled Jalapeno Peppers,30,6
37939,Brown Rice Pilaf Whole Grain Blends,4,9
10994,"Earplugs, Soft Foam",87,17
30115,Homestyle Zesty Tomato Bisque Soup,69,15
35013,Organic Pomegranate Arils,123,4
2082,Organic Valencia Orange,100,21
35653,"Vitamin D3, High Potency, 1,000 IU, Sunny Gummies, Sour Lemon",47,11
49321,Spicy Kaimal Ketchup,72,13
45386,Muddy Buddies Snack Mix Brownie Supreme,125,19
41445,Organic Vanilla RAW Protein,65,11
35005,Morbier,2,16
29186,Extended Chest Congestion 600 mg Release Bi-Layer,11,11
22920,Roasted & Salted Shelled Pistachios,117,19
41925,Frozen Whole Turkey,35,12
6574,Lasagna Bake,13,20
19444,Multi-Purpose Solution with Lens,44,11
21583,25% Less Sugar Grape Juice Pouches,98,7
15618,White Cheddar Rice Cakes,78,19
524,in Gravy with Carrots Peas & Corn Mashed Potatoes & Meatloaf Nuggets,92,18
13295,Organic Fleur de Sel Coconut Palm Sugar,17,13
20500,Thai Ginger Instant Rice Noodle Soup,66,6
14085,Epic Fruit & Yogurt Filled Pouches,50,19
40811,Moscato D'Asti,62,5
4234,Liquid Eggs 99% Real Egg Product,86,16
27136,Whole Mixed Peppercorns,104,13
30864,Chili Cheese Mac Velveeta Cheesy Skillets,4,9
30406,Butternut Squash,83,4
41334,Sauce Touch O' Heat,5,13
47134,Small Shells,131,9
38610,Vanilla Spice Perfect Energy,94,7
30310,Mixed Unsalted Nuts,117,19
26553,Butter Bread,112,3
10414,Thai Tom Yum Asian Soup,66,6
40312,Organic Lime Bag,100,21
23701,Purrfect Delicacies Wet Cat Food Variety,41,8
3069,Ginger/Garlic Vegetable Stir Fry Kit,100,21
5848,"Nice 'n Easy Root Touch-Up Kit, 004 Dark Brown",22,11
44979,Papaya Nectar,98,7
22493,Carafe,85,17
39378,Natural Detergent 2X Ultra With Coconut Oil Based Fabric Softener Cleaner,75,17
33467,Stage 1 Apples Apples Apples Organic Pureed Baby Food,92,18
39125,Drops Strawberry Kiwi Flavor Enhancer,90,7
46079,Fresh Spicy California Roll Special,13,20
5187,Black Truffle & Olive Oil Potato Chips,107,19
25942,Low Glycemic Strawberry Fruit Spread With Agave Syrup,51,13
3760,Peppercorn Sauce,5,13
47450,Vegan B12 Tablets,47,11
32875,Bangkok Peanut Dipping Sauce,66,6
34028,"Simmer Sauce, Moroccan Tagine, Medium",76,6
30201,Bath Tissue Double Roll,54,17
12011,12 Grain Bread,112,3
23638,"Big Wave Golden Ale, Bottles",27,5
5276,Guajillo Chili Pods,30,6
37076,Alfabeto Alphabet Enriched Egg Pasta,131,9
41978,Pressed Hearty Greens Juice,98,7
9799,YoKids Strawberry Banana Organic Lowfat Yogurt,120,16
45770,Lemonade Pure Coconut Water,98,7
10241,Powdered Confectioners Sugar,17,13
12308,Organic Raspberry Guayusa Beverage,94,7
14633,Veggie Chips,107,19
5170,Lil Bits Apple Blueberry,92,18
44472,Multi Colored Note Pads,87,17
48170,Pork Sausage Zesty Hot Premium Cut,106,12
30220,Saline Enema,70,11
48657,Asian Salad Kit,123,4
32325,Slow Churned  Caramel Delight Ice Cream,37,1
20693,100% Recycled Facial Tissue,54,17
46260,"Tortilla Chips, Mexican Kitchen Style, Salted",107,19
17895,Salted Caramel Pretzel Frozen Custard,37,1
10537,Organic Protein Unsweetened Vanilla Almond Milk,91,16
13977,Caramel & Chocolate Milk Duds,45,19
45221,Indian Mattar Paneer,38,1
48503,Fruit Crunch,123,4
34758,Cheddar Beer Potato Chips,107,19
25017,Organic Turkey Breast,96,20
29707,Beef Inside Skirt Steak,122,12
9933,Maxi Regular Pads,126,11
38687,Fexofenadine HCL 180 mg Antihistamine Tablets,11,11
25807,Unwrapped Candy Bar Bites,45,19
28557,Adult Liquid Cough Suppressant Medicine Orange Flavor,11,11
16052,Phoenix Antiperspirant Stick,80,11
34521,Tea Tree Scalp Treatment Shampoo,22,11
29646,Sweet & Salty Nut Peanut Granola Bars,48,14
41319,Sea Salt Caramel Gelato,37,1
9986,Whole Blueberries Dipped in Creamy Dove Dark Chocolate,117,19
19270,Organic Ancient Grains Bar,3,19
49562,Blanc De Noirs Sparkling Wine,134,5
33307,Broquel Malbec,28,5
28632,Premium Sweet Petites Carrots,123,4
37063,Natural Havarti Cheese,21,16
10017,Tilapia Filet,39,12
2528,Cluckin' Good Stew,40,8
12142,Ricanelas Cinnamon Cookies,78,19
1485,Pop-Tarts Frosted Strawberry Toaster Pastries,48,14
6538,Vanilla Coffee Creamer,108,16
3271,Bar-B-Q Jumbo Sunflower Seeds Roasted & Salted,117,19
3611,Dark Chocolate & Mint Morsels,17,13
46563,"Bruschetta, with Italian Basil",81,15
23523,Spicy Pickled Okra,110,13
15743,Apple Mango Applesauce On The Go Pouches,99,15
14130,Cinnabon Cream Cheese Icing Cinnamon Rolls,105,13
29899,Long Grain Basmati Rice,63,9
2465,Peanut Butter Formula Miniature Dog Treats,40,8
9193,Organic Mini Pumpkin,83,4
17732,Vanilla Premium Ice Cream,37,1
6018,Sea Salt Lentil Crackers,78,19
46740,Basic Double Rolls Toilet Tissue,54,17
34332,Complete Omega 3 6 9 D Lemon,47,11
9195,Pro Snax Apple W/Ched,123,4
45968,Naked Meat Free Chik'n Cutlets,42,1
45077,Hearty & Delicious Center Split White Deli Rolls,43,3
37797,100% Natural Spring Water Minis,115,7
20931,Black Mission Figs,123,4
38185,Hint of Lime Flavored Tortilla Chips,107,19
23871,"Maple Syrup, Amber Color",29,13
15158,Barbeque Glazed Chicken Breasts,34,1
43793,Calendula with Beeswax & Sunflower Zinc Oxide Diaper Cream,6,2
20227,G Series Performance Cool Blue Sports Drink,64,7
9238,"Cooking Sauce, Spicy Arrabbiata",9,9
5978,Decorating Green Cake Icing,97,13
15846,Original Super Odor Killer Gel Air Freshener,101,17
48764,Peppermint Caffeine Free Herbal Tea - 40 CT,94,7
37548,Gluten Free Free Corn Spaghetti Style Pasta,131,9
37573,"Chimichanga, Steak & Cheese",129,1
32417,Home Style Creamy Gouda Bisque With Chicken Soup,69,15
10965,Cinnamon & Maple Flapjack On The Go,130,14
22905,Clean Burst with Bleach Alternative Liquid Laundry Detergent,75,17
30569,Infants Pain Reliever and Fever Reducer Berry Drops,6,2
31533,Spinach Feta in a Pocket Sandwich,38,1
37383,Pert Plus Classic Clean 2 in 1 Shampoo and Conditioner,22,11
37908,Pieces Peanut Butter Candy,45,19
40449,Blueberry & Purple Carrot Teething Wafers,92,18
38264,Chocolate Macaroons,61,19
9402,Baby Natural 4x Laundry Detergent,102,18
21100,Peanut Chocolate Candy,45,19
4963,Organic Opal Apple,24,4
17417,Reduced Fat Original Potato Crisps,107,19
21729,Mountain Blend Granola,57,14
21348,Adult Urinary Tract Health Formula Cat Food,41,8
22787,Cinnamon Buns Ice Cream,37,1
19701,Thin & Crispy Spinach & Garlic Pizza,79,1
42386,100% Colombian Ground Coffee,26,7
27787,Complete Deep Clean Soft Toothbrush,20,11
40895,"Fabric Conditioner, Field Flowers",75,17
641,Cheddar Cheese Curds,21,16
8443,Beach Sage Dryer Sheets,75,17
26965,Fruit Horns,93,3
28337,Swaddlers Diapers Giant Pack - Size 3,56,18
43886,Hot Dog Buns Enriched 8 Count,43,3
2876,vitaminwater® XXX Acai Blueberry Pomegranate,64,7
13014,Organic Gluten Free Spaghetti,131,9
25079,Organic Backcountry Coffee Blend,26,7
26073,Pineapple Tidbits,99,15
39290,Cafe Steamer Sweet & Sour Chicken,38,1
34831,Orange California Honey,29,13
33407,Ripe Large Pitted Olives,110,13
5371,All Natural Thai Dumplings,13,20
49241,Organic Original Hot Oatmeal,130,14
9283,Organic Bucatini,131,9
4257,Tilapia Fish Fillets,38,1
1509,"Nibblers, Mini-Ears of Extra Sweet Corn-on-the-Cob",116,1
34849,Hot & Spicy Taco Seasoning Mix,5,13
12038,for Women Maximum Absorbency L Underwear,126,11
10792,Cold & Flu,11,11
7407,Freshmates Double Pack Adult Flushable Wipes,54,17
28192,"Jellybeans, Sour",45,19
47911,Thai Peanut Asian Noodle Cup,66,6
43785,"Magic Tape 3/4\""",87,17
45603,Trilogy Kombucha Drink,31,7
41723,Icing Tip Set,97,13
737,100% Whole Wheat Flour Burrito Tortillas,128,3
3608,Brie & Raspberry Bake & Serve Fillo Rolls,129,1
9041,Organic Yellow (Ataulfo) Mango,100,21
25796,Medium Texas Salsa,51,13
6794,Thin Regular Liners,126,11
6231,Clean Linen Solid Air Freshener,101,17
37502,French Onion Veggie Dip,67,20
46190,Wellness Herbal Throat Spray,133,11
45586,Premium Starch With Fibrenhancer,75,17
24775,Ristorante Italiano Garlic Parmesan Vinaigrette Dressing,89,13
2625,Loaf Pans,97,13
23884,Gluten Free Italian Cookie Tin,8,3
47461,Urban Radish Blend Gluten Free Granola,57,14
45192,Soft And Strong Double Roll Bath Tissue,54,17
31002,Quattro For Women Disposable Razor,55,11
45890,Natural Grape Soda,77,7
33064,Lemon Cookies,61,19
48722,Coffee,26,7
42804,Fruit Punch Liquid Water Enhancer,90,7
26301,Fresh Whole Milk Ricotta,108,16
11498,Prime Fillet Tonno in Olive Oil Tuna,95,15
42315,Tomatillo,83,4
27219,Chicken Tortilla With Red Quinoa Soup,69,15
29274,Mung Bean Sprouts,123,4
22869,Protein Vanilla Almond Butter,88,13
15136,Vanilla Bean Almond Milk,91,16
30405,Zero Cream Soda,77,7
9649,Vegan White Napa Cabbage,110,13
39462,Long Grain White Rice,63,9
48800,Caramel Cone Ice Cream,37,1
44779,Carb Smart Vanilla Ice Cream Bars,37,1
2212,Complete Multivitamin Supplement Tablets for Children,47,11
33017,Classic Bubble Sugar-Free Gum,46,19
44374,Quinoa + Sweet Potato + Raisin Organic Baby Cereal,92,18
29189,Seeded Jewish Rye Bread,112,3
46373,"Donuts, Powdered",61,19
26751,Organic Tomato Basil Sauce,9,9
36511,Brussels Sprout Season,123,4
7790,Ripples Original Potato Chips,107,19
16615,Zero Calories Berry Nutrient Enhanced Water,64,7
35765,Slow Cured Pepper + Garlic Salame Molisana,96,20
3289,Organic Worcestershire Sauce,72,13
45365,Organic Peppermint,19,13
35880,Chile & Lime $2 Only Puffed Wheat Snacks,107,19
45354,"Burrito, Pinto Bean Rice & Cheese",38,1
40703,Bacon & Cheese Flavor Dog Biscuits,40,8
32067,Original 2/$1 Sunflower Seeds,125,19
9200,Organic Corn,83,4
37513,For Tummys Infants Gas Drops,70,11
9171,Organic Balsamic Vinaigrette Dressing,89,13
11417,Organic Sweetened Creamy Cashewmilk,31,7
408,Pink Vitamin C 1000 Mg Pink Lemonade Drink Mix,47,11
29940,S'mores Builder's Protein Bar,3,19
42505,Creamy Vodka Italian Sauce,9,9
23424,Premium White Chunk In Water Chicken Breast,95,15
24703,Fruit Punch,31,7
11743,Ultra Thin Pizza Crust,128,3
47454,Premium Organic Spread Strawberry,88,13
47180,Spanish Rice Rice Mix,4,9
