order_id,product_id,add_to_cart_order,reordered
697246,30391,6,0
1665303,8518,9,1
770991,4793,2,1
152012,32573,20,0
2863725,35898,2,1
2308418,46041,10,1
561259,44707,21,1
1156515,47626,14,1
2994243,20574,1,1
729478,32338,5,0
1151713,11009,3,1
2043589,48745,2,1
35986,5240,22,0
1084722,529,5,1
1675573,5250,2,0
902579,11777,6,1
1515045,26209,6,0
1379086,16647,3,1
2586616,33754,11,1
2349982,42736,12,1
866431,19660,2,1
3184006,14161,2,0
1529821,19019,22,1
1917793,17948,21,1
402022,15689,20,0
912041,1416,2,0
1461833,47209,1,1
1643180,16797,1,1
588011,37229,2,1
199300,43924,2,1
2824539,21903,4,1
254246,28204,8,1
973039,24891,22,1
1793356,12075,6,1
3302202,45007,5,1
1812943,34022,6,1
882983,21903,7,0
2964486,26369,25,1
2585798,46175,25,0
2798445,41149,5,0
731070,21903,10,1
1134832,35461,2,1
1681685,40174,1,1
348754,2116,8,1
2045643,4086,24,0
1973682,33129,7,0
1342033,18516,10,1
3252885,29941,6,0
3040282,8518,16,0
751143,22395,8,0
339075,196,2,1
1756986,48779,11,0
2744644,20693,8,1
698750,10310,2,0
2637107,21903,2,1
1444576,8467,14,1
320113,13914,3,1
3092211,45260,1,1
1512082,12454,8,1
813948,15290,16,1
2156276,46627,10,1
1457177,16083,4,1
2133311,26209,5,0
585827,37067,7,1
2562056,17878,9,0
196613,10880,11,1
1967523,13598,2,1
2890284,1181,3,1
178283,9387,2,1
2921409,29487,17,0
2687479,43712,4,0
1389858,24852,1,1
1908226,10957,14,1
1467975,22556,6,1
972736,27156,19,1
1741406,41544,10,0
2453019,12980,7,1
1673903,24955,21,0
2554131,47209,4,1
1030220,44765,15,0
1730946,41290,14,1
406748,19348,5,1
2405404,18370,13,1
1632900,25886,12,1
1235824,35951,3,1
991311,45584,12,0
2897036,459,6,1
1117774,24850,10,1
712691,8424,7,1
1993706,11481,17,0
2938459,38266,10,1
1277541,31126,6,1
1934534,36127,3,0
1684761,10749,2,1
1086342,11143,3,1
2632418,47766,2,1
3339496,39620,17,1
2700793,24852,6,1
2513061,3066,13,1
1026064,3655,2,1
3146604,42980,1,1
2644578,5212,19,1
3340169,21137,7,1
2463159,5450,4,0
844980,45066,1,1
3348781,34584,2,1
1341399,42585,14,1
52823,46172,8,0
3270819,25108,11,1
918532,13894,3,0
2954490,22260,3,1
3065570,11182,5,0
3076524,25783,7,1
1635165,47209,5,0
1342659,48697,5,1
2166517,29869,2,1
3375076,17355,18,0
1598821,27336,6,1
386672,9839,7,0
933206,23443,28,0
1189459,4960,14,0
1671489,13263,6,1
2982143,1313,3,0
2802887,6300,5,1
2275315,10519,22,0
1125247,21137,11,1
666274,21137,1,1
489025,16797,1,1
2790961,42495,3,0
1454265,25659,9,1
2423647,46979,10,1
1029535,47931,7,0
3129855,36618,2,0
1903268,25089,3,0
1340517,2314,7,1
609737,12276,4,0
1049431,554,4,1
1514650,48523,1,0
25217,40396,5,1
280459,9953,11,0
3121568,10504,4,1
394532,22950,12,1
1529342,5785,11,0
2057281,36724,7,0
436818,47209,5,1
51713,41400,5,0
856990,21137,19,1
608557,43789,13,1
3127756,11440,4,0
3069036,27456,12,0
1366012,22935,1,0
306512,35921,9,1
1372083,10912,4,1
2120362,22025,21,1
1101632,36431,24,1
2600311,27104,4,1
3155551,47766,6,1
721387,30489,10,0
2585957,33043,4,0
1587223,27966,3,1
1220588,24561,6,1
1334481,12962,14,1
1095155,6038,3,0
2007505,47209,14,1
1347929,43662,10,0
1063340,35628,4,1
2438921,25440,30,0
2277891,26324,11,1
692796,39107,2,1
326509,44359,2,0
1475480,38739,4,0
666264,34503,9,1
960743,4605,16,1
1132287,38944,2,1
2236871,20511,3,1
3110410,8518,9,1
2374733,21872,3,0
2329616,13780,9,0
368088,5373,21,0
331953,21137,9,1
1949941,17191,14,0
2041971,47734,2,1
691477,11408,5,0
1968481,44765,1,1
3321593,21137,4,1
3221217,2664,2,0
3009068,36695,3,1
2789602,45,7,1
2199033,24097,8,0
3101088,38453,8,0
1031620,5068,3,1
1917974,4778,15,1
1225680,18918,11,0
2165697,31683,2,1
704253,44910,1,1
1667854,47209,14,0
3094031,812,11,0
2065142,8518,9,0
1115066,39275,6,1
2620588,27730,9,0
99731,45,13,1
320233,43154,2,0
1611062,28123,2,0
2362739,260,1,1
1584433,20995,14,1
3408678,8501,13,0
2318639,45007,18,0
3234158,27156,5,1
3113346,37646,4,1
2231739,10070,11,1
1652839,44632,4,1
1124146,20788,4,1
2331493,27104,13,1
1474036,41290,5,1
211816,29479,6,1
2923870,36664,25,1
3352310,41169,4,0
1656544,24669,11,0
193348,47766,1,1
2130474,47626,14,0
3222332,6228,4,0
1256886,5729,9,1
778896,9054,2,0
3061860,29095,3,1
1486618,23044,2,1
2012817,20463,2,1
2672738,34448,6,0
676834,26800,5,0
947260,31717,22,1
479985,21288,6,1
264221,23313,23,1
727951,48480,8,1
2866092,10749,9,1
1147333,33548,19,1
3174227,29689,7,1
2299771,18963,33,1
2411509,15937,1,1
2964756,14233,1,1
687866,28527,11,0
2134877,21850,13,1
1859112,31553,5,0
2308607,24184,8,0
3235033,13176,2,1
1120066,48559,2,1
1601283,21137,3,1
2349073,26949,8,1
3416914,13176,4,1
1877284,25198,4,0
432727,35011,3,0
1996009,10565,16,0
3346129,8518,1,1
2567231,45840,4,1
1936243,31265,5,1
1090155,20168,8,1
1153838,44786,4,0
2605584,15981,16,1
3371803,43352,6,1
1289588,27845,2,1
3286590,16456,4,0
2324459,32717,9,0
1114044,22124,11,1
1064068,9534,7,0
2008779,10957,4,1
1204720,35306,12,0
1907786,42450,11,1
267940,3619,8,1
1234430,33438,8,1
1262714,15477,3,1
1807250,25985,11,1
944268,39224,4,0
1284270,39024,14,0
1259480,17545,1,0
1374722,27570,4,1
284775,27966,13,0
1257335,40925,2,0
635673,41168,7,0
464662,48205,5,1
2255007,28204,9,1
1517749,49605,5,1
539048,36076,20,1
2707393,15464,6,0
2993581,33294,9,1
3340421,49410,17,0
1479450,33143,1,1
2808014,34871,17,0
3413747,27737,10,0
1703984,14901,2,1
1962350,44461,2,0
3346520,39928,3,1
446127,13517,2,0
2892516,34450,4,0
2824539,39993,6,1
139194,37067,2,1
1291386,33198,1,1
1814847,5764,17,0
1886426,40426,1,0
2364685,12212,10,1
485817,43122,5,0
1018407,14678,5,1
2609048,45064,2,1
1383127,8968,8,0
2426608,49318,4,0
2554261,40541,1,1
2564752,37215,16,1
2293609,42265,5,1
2784063,43908,4,0
1546595,21267,4,1
3288091,40062,13,0
2497722,24838,7,1
1452988,37646,3,1
2194537,5479,9,1
510589,47766,1,1
1641853,6631,3,1
2059270,42265,13,1
1017330,23360,7,1
1352413,46626,24,0
2278757,21953,1,1
2596955,48784,15,1
1507952,38383,6,0
2402245,43460,2,1
1465066,25705,15,1
1092536,23835,13,1
3330212,11941,5,1
572546,10864,7,0
604221,47209,3,1
831888,30391,2,1
2958948,36743,14,0
2105238,8424,17,0
1786532,30391,3,1
3342526,30391,22,0
197805,1025,6,0
2378126,27096,1,1
252794,38656,23,0
1978951,37067,5,0
2442355,4562,2,0
348109,11009,2,1
1395773,21137,2,1
349491,19678,4,1
3235458,48299,24,0
838678,39357,10,0
3164413,5248,6,1
1901972,4136,15,1
1336561,46222,4,0
1501656,14780,12,0
181367,5782,5,0
2367765,43968,6,0
1040380,11737,1,1
690653,38159,6,1
1043853,36944,1,1
2932866,28745,16,1
2310422,11068,8,1
914632,9339,6,1
2541010,45570,5,1
756993,31420,2,0
1445203,33109,10,1
124285,32864,6,1
2201211,44359,2,0
716362,3133,16,0
1756986,12785,14,0
736545,23822,15,0
1500710,47042,13,1
1073602,40836,5,0
1419330,24184,2,1
695237,35199,5,0
421943,160,1,0
2142912,6661,11,1
637827,31506,7,0
2475660,49235,5,1
412917,651,18,1
2340517,2295,19,0
2244057,9839,16,0
2674380,44419,14,0
1395793,28204,7,1
2627483,33320,22,1
2128894,48595,6,0
2607013,46900,7,1
2181156,9006,3,0
2845793,8733,15,0
2791464,32156,6,0
2602102,18987,6,1
1668081,5785,11,1
380866,19660,6,0
1659287,24852,2,1
1503618,36685,5,1
2191035,12545,2,0
2289597,2481,6,1
2691381,17795,4,0
366735,22825,8,0
1350767,20298,20,1
572878,39275,30,1
297569,10749,3,1
2219259,40354,5,1
277966,26666,10,1
1394845,12320,5,0
1904945,22699,4,0
1915577,47573,29,0
1174881,33731,27,1
2879524,37067,4,0
1883872,42736,22,1
1375095,36076,20,1
329744,45791,5,1
1874338,10749,19,1
1395509,21344,2,0
737824,21875,33,1
421538,42731,5,1
2119198,39162,16,0
2060223,43961,12,0
2315944,46575,23,0
1585581,19932,7,1
2530225,22520,12,1
2052477,49333,19,0
2767360,9163,13,1
2810146,47099,18,0
291505,47877,24,1
859041,15472,1,1
3274800,39877,2,1
3061522,35727,6,1
905669,20919,7,1
1560456,28156,8,1
3393506,24852,1,1
1734817,16797,2,0
1658163,5077,5,1
2730589,38415,18,1
43575,38909,8,0
3263836,33886,23,0
841585,47209,15,1
2701509,8277,8,1
442980,16571,5,0
2332589,49217,6,0
2416987,14233,5,0
1513239,13176,7,1
751760,30635,4,1
316483,34064,1,0
2437543,26922,14,1
216829,44022,6,0
2445524,160,5,0
2369181,16650,3,1
330398,24830,8,0
710233,4274,22,0
1140105,46979,15,1
3373980,20161,5,0
720993,6860,8,1
1027633,18814,17,0
770573,48299,2,1
2969627,49520,6,1
1980521,17730,5,0
18987,23410,3,1
1073700,5390,3,0
2956417,15842,1,0
1236799,37646,7,0
1493115,26620,18,1
800466,28527,47,0
1573390,5025,15,1
2236549,33370,7,1
2876744,11777,5,1
1088783,1605,8,0
3216026,43352,21,0
1672299,8174,4,1
1662735,4086,21,0
132055,23630,5,1
390403,44342,5,0
3054516,28515,11,0
2304221,17601,8,1
3304782,4799,11,0
637136,34969,4,0
2136210,45580,4,1
1087195,2962,3,1
177270,21133,5,1
2309066,48745,7,0
3309870,47144,7,1
922474,3143,14,1
674996,25504,20,0
244403,44514,4,0
2834482,7346,5,1
962097,19678,19,0
280604,47447,3,1
1269168,19236,4,0
1186400,35128,8,0
1037677,47418,18,1
101241,17789,12,1
3785,27796,27,1
1695091,29382,4,0
3069697,23516,11,0
23294,20082,6,1
2884501,26369,7,0
82073,3798,2,1
229154,28836,9,1
1615911,42356,2,1
851189,24535,11,1
855254,20710,9,1
1214288,47766,8,1
271302,10998,14,1
434495,21022,20,1
1856994,10904,11,0
903361,4576,10,1
971651,25659,16,1
889022,33658,2,1
832015,16220,15,0
161005,20114,4,0
377618,24923,14,1
1624530,28682,2,1
1838673,33731,17,1
20990,25138,6,1
27128,10032,1,1
2936483,30591,14,1
926915,40706,5,1
2529454,17979,9,0
1233064,10602,2,0
245891,4006,23,0
2055433,45007,2,1
463719,16797,3,0
2752599,27086,1,1
2868955,10621,11,1
3370917,30391,8,1
3002625,9623,4,0
292215,8018,8,0
2143557,27156,4,0
2725451,24372,12,1
2006558,7963,8,0
2404972,12357,10,0
3044658,26369,3,0
2942139,47209,7,1
1355077,19713,1,0
3006133,46189,16,0
1402170,5769,3,0
308327,7978,7,0
2092958,260,18,1
563104,36829,12,1
1582481,31387,2,0
1582918,5240,12,1
2311171,39947,1,1
1712372,34270,2,1
2578642,45007,7,1
2244333,25952,20,1
3180613,1234,3,1
665063,43295,5,1
3182878,9387,16,1
662548,322,6,1
182909,2078,6,1
1254601,43545,5,0
2629052,21351,14,0
893379,16213,11,0
1195272,19057,4,1
1836502,37080,7,1
3209214,12464,14,1
2810855,19906,10,1
1711896,47626,8,0
1938710,13575,9,1
3181689,39041,12,0
1731616,19180,4,0
112252,1621,3,0
1400489,47683,33,0
2015948,24841,5,1
1854718,32256,5,0
42150,6873,4,1
880742,21292,15,1
1208479,19546,4,1
2826243,18838,8,0
1568989,43129,7,0
2706556,44765,4,1
2158904,33120,1,0
1633856,49275,9,0
689835,33290,4,1
2294364,45763,7,0
2836667,890,17,0
147575,19660,1,1
2893028,5025,6,1
2773969,181,21,0
2750342,38028,2,1
2632390,38221,29,0
1987897,36695,3,1
700899,21463,2,1
151026,16970,5,1
1904224,46476,6,0
2835751,3143,31,0
1891836,18852,6,0
114044,39619,13,0
2262407,44949,14,1
2045738,32864,9,1
2901813,35915,4,1
869957,38949,3,1
2652642,33791,7,0
1689377,14711,3,0
3132863,26925,15,0
3293360,47626,3,1
1411761,18935,19,0
325474,37067,11,1
3236084,14233,7,1
984028,37687,7,0
2178352,32139,20,0
3132037,9648,25,1
284437,311,2,1
1877789,45,8,0
2611614,31506,15,1
1760549,17600,7,0
2106759,5025,2,1
3231310,39475,10,0
1776426,42024,19,1
469410,1330,6,1
1781285,32478,1,1
3339787,24852,3,1
389275,15400,9,1
1457010,38159,1,0
2642962,23535,6,1
856906,9387,3,0
3157150,33401,5,1
78895,49533,5,0
3037571,38988,7,1
133011,38557,11,1
2734863,13370,11,0
2633609,20114,21,0
1540912,34,15,0
53200,30383,2,1
1470496,30839,4,1
2238901,42442,9,0
2424206,49273,5,1
261423,38689,12,1
1351719,25256,14,1
3107705,39275,3,1
694581,22000,6,0
1494607,30133,2,1
304700,21405,11,0
3371817,13176,1,1
555738,4366,7,0
2514778,31506,3,0
2087942,11598,16,1
2461607,27104,6,1
1140227,10207,24,0
1102189,45869,1,1
2824176,17080,3,0
739215,8730,7,0
936221,27845,4,1
2118881,38444,12,1
2192277,48523,3,1
814634,23848,22,0
3038639,3376,16,1
2602199,30751,21,0
2297236,8518,12,1
2848311,15872,9,1
1119329,21616,2,1
1537846,48527,21,0
820253,11487,4,0
1279771,42450,9,1
1052171,48027,4,0
799646,24123,13,1
1681794,35921,15,1
2536691,47029,3,1
2987567,45717,14,1
2138212,35762,4,1
1272950,17878,10,1
2542365,14462,5,1
2997998,3512,14,1
94344,26201,9,1
1784437,40476,17,0
754454,7948,11,1
1961115,3631,19,0
727910,7825,9,0
2943886,48520,15,0
652467,22151,3,0
694327,14462,3,1
1219874,12183,19,1
1732965,26369,3,1
592223,2663,12,1
1564353,45571,2,1
3033727,47144,16,1
2108120,28399,8,0
2427309,21903,6,1
904965,21903,2,1
2907714,28656,8,1
1731859,24658,2,1
410275,8138,13,1
1928207,27360,2,1
268382,5025,3,1
2020574,39739,10,0
1521893,4945,2,1
2432882,16349,2,1
2682651,27279,3,0
1881026,276,3,0
2833754,26369,1,1
200808,14467,35,1
894377,25837,16,1
2255696,24810,1,1
158567,42265,9,1
12950,248,25,0
29701,19057,5,0
828878,14111,1,1
3056,3856,8,1
2592132,12033,9,1
205187,46347,5,0
231375,47626,22,1
1790183,29820,11,0
845216,16664,24,1
1063616,4932,6,0
2344540,42404,7,0
1042338,16797,1,1
2030355,16083,6,1
2691235,31661,1,1
1039892,15290,5,0
716347,34940,29,0
1517482,48967,23,0
1111197,45948,24,0
1264263,365,13,1
3246355,2639,22,1
504018,45007,24,1
1085460,21543,20,0
2613862,7131,29,1
3162195,33460,11,1
2523817,48301,3,0
2487952,24336,25,1
2979838,12456,2,1
2835791,15860,3,1
3066049,32655,3,1
72982,21603,20,1
1768206,26683,6,0
146763,13176,8,1
1102470,29127,5,1
1852408,44670,1,1
540476,41540,14,1
571524,32864,13,1
1728280,8174,4,1
381468,5385,14,1
3338620,14148,7,0
490186,10453,6,1
1009463,26177,6,1
2155809,14421,4,1
2987299,20114,2,1
1538267,18918,20,1
2196203,29103,3,1
135769,40376,5,1
760812,37995,1,0
1400059,27104,6,1
1250290,37107,34,0
306545,45116,14,0
3276468,8230,1,0
91092,40216,4,0
2179086,8174,6,1
487789,41870,15,0
1400319,47766,14,1
1921037,30406,4,0
3347482,9827,3,1
998152,27845,5,0
184144,24852,6,1
1787310,18523,8,1
248025,27104,1,1
2774000,5337,7,1
674892,42820,8,1
578798,4406,7,1
3246561,48747,5,1
604572,276,2,0
632487,43858,1,1
1600272,43768,13,0
1860659,46584,2,1
18713,41556,1,1
404995,23842,16,0
653052,35042,34,1
1377872,8889,3,0
3134337,21903,19,1
2568345,47209,8,1
2514278,38207,10,1
372354,34214,13,1
2254238,20561,5,1
2324222,21137,5,1
3183981,32433,9,0
656730,22089,5,1
2925171,29223,3,1
2387195,109,9,1
2405942,31869,11,0
2018272,22035,5,1
3061574,26751,15,0
1164334,34898,3,1
1513795,37766,7,0
652379,28156,1,1
754528,28985,3,1
116975,11123,5,1
1519740,42445,11,1
2516530,11945,3,0
1531355,46667,11,1
794810,27366,4,1
1053203,13629,20,1
2329533,5025,5,1
2158104,31141,1,1
1788523,27544,5,0
1788301,9175,2,1
3129506,47766,4,1
2116375,37754,13,1
1377793,16797,5,0
3372838,6184,3,1
2780512,38928,1,1
2811621,26369,7,1
1671293,33443,30,0
1367100,46426,4,0
3372666,26098,21,1
563075,34969,9,0
180473,35951,4,0
581463,24852,1,1
1860260,43631,18,0
1544829,26309,2,1
200808,27966,9,1
1841685,36978,8,1
3130441,31248,7,0
2482227,39275,7,1
608819,21938,18,1
1792477,24774,12,0
2108128,26165,7,1
2588225,26283,12,0
2646923,47792,8,0
1323982,4920,6,1
488361,24107,11,1
2429438,29079,26,0
2215412,22035,1,1
2301933,41860,15,1
2536438,21616,10,1
2396836,18066,8,0
1606229,39558,1,0
468199,30450,15,1
2513048,45511,5,1
156449,27966,9,1
302628,41165,15,1
716347,48515,11,1
271953,40354,16,1
1682527,35951,3,1
1353703,48559,3,1
273374,5698,22,1
2683125,9741,1,1
1472907,43889,7,1
2397217,19006,3,1
1746368,25659,17,1
2075171,20628,1,1
2960173,39657,4,1
3360324,8988,2,0
1673676,10673,5,1
3019917,4675,12,0
2697281,4799,14,0
899612,9666,4,1
174728,7677,4,1
1919469,8048,2,1
2601186,5015,15,0
150964,44632,3,0
2951364,21938,3,0
1188193,9901,1,1
2528435,6087,5,1
1838580,25466,1,1
1091027,34688,7,0
2796457,29142,12,0
1419987,18439,4,0
50530,38563,6,0
503206,34824,21,1
3309534,30777,15,0
911788,31564,13,1
2707259,5314,11,0
2582872,13646,4,1
1671844,20574,7,1
2884098,4600,3,1
1359157,4562,11,0
876988,49481,13,0
532544,41665,9,1
479124,43352,1,0
721412,19057,2,1
1516094,20119,8,1
836702,49615,5,1
459585,21137,11,1
47604,34126,14,0
1154392,34134,10,1
3330971,21573,6,0
330521,16797,19,1
2279256,45603,6,1
411363,46979,12,1
1119848,21506,12,0
1432321,30391,8,1
210835,15835,7,0
2299608,17334,2,0
488698,25718,3,0
941735,7628,8,0
2773590,47766,5,1
2239799,48720,5,0
518561,39968,14,1
123643,33768,1,1
3029699,47626,7,1
642162,16797,21,0
2347052,18702,11,1
2716953,29519,47,1
862868,45622,18,0
2330641,5818,3,1
2040486,12945,24,1
498528,31717,4,1
3009729,16965,37,1
499716,41682,5,1
1986481,651,1,1
1018067,31683,2,1
1139330,5785,6,1
2763898,39275,6,1
2268652,45066,18,0
2169001,42364,1,0
1243760,46676,12,0
935947,9666,4,1
394389,29529,1,0
2302233,4210,3,1
538371,21194,4,0
2678853,20114,5,1
572317,3434,15,0
546403,12341,8,1
1161950,41338,7,1
2107890,21070,9,1
637827,48745,3,0
1705787,40593,7,0
3403087,32304,6,1
3119885,26395,2,1
2832847,33041,13,1
596566,21781,6,1
1258642,4500,8,1
2442895,46485,1,1
3347973,35561,4,1
2517131,41751,8,1
3228321,5479,3,1
1283458,27086,5,0
2723603,29127,9,0
2165594,15649,8,0
3391753,34287,1,0
2578929,27086,1,1
2459909,25513,15,1
3012485,24184,6,0
2975200,10345,12,0
907656,45493,14,1
1396771,39512,7,0
723385,36274,1,1
1628117,6297,8,1
813088,11009,22,1
3291477,9327,17,0
2742289,27012,9,1
2732385,15613,14,0
2395604,15190,9,1
1061548,37119,12,0
3231102,6131,12,0
1309715,48527,5,0
1035154,28785,4,1
345216,40261,36,0
3395406,27730,1,1
573267,47766,3,1
338768,5157,1,1
2535376,35065,6,1
1486782,23192,18,0
433646,18027,8,1
1986411,39282,10,0
2309966,9499,16,0
1840673,28204,4,1
2299458,41950,5,1
2840677,40171,2,1
1502009,33569,13,0
851233,21405,27,1
3314089,18594,3,0
1563592,34126,1,1
2054206,19677,13,1
3042522,24799,2,1
2612782,28204,19,1
1335913,47280,2,0
489945,36086,4,0
2554263,28157,4,0
1233541,3376,1,0
327268,45123,1,1
687241,35135,3,1
2751818,19084,5,1
503123,27486,6,1
1590849,48679,7,0
961779,42440,6,0
2165777,14536,2,0
1369333,17615,38,1
590923,14992,10,1
2796966,16797,13,0
1756264,35783,5,0
3085434,35493,4,1
1345069,19674,12,0
1735248,37738,15,1
3283585,46941,22,1
863599,28199,10,1
2837801,49174,8,1
209209,2493,4,1
2003415,20119,5,1
411620,27521,7,0
3018616,41259,12,0
253508,16882,16,1
2333992,2825,10,1
753164,45,2,1
2240251,41007,2,0
1704446,40852,1,1
3066049,30117,8,0
2214168,34358,15,0
1147438,25552,22,0
2319760,41610,17,0
2728303,16797,3,0
2726517,5876,6,1
1934891,21938,13,1
1384408,5876,3,0
1899269,8277,5,1
2917570,12845,18,0
2793449,26981,21,1
3064129,32019,5,1
3752,13535,1,1
80840,12935,13,1
2120646,31827,3,1
1753342,27900,19,0
1523093,19660,1,1
2763107,41319,2,1
1633911,16823,5,0
2589191,36696,8,0
2400051,7383,3,1
477706,42265,17,1
2319144,21903,3,1
693896,18531,2,0
2837032,31964,9,0
1228233,12496,27,0
3049881,11512,2,1
2681316,17668,6,1
490704,36216,2,0
2202484,9092,11,1
1885471,24852,4,1
2297837,20794,12,1
2505068,46129,6,0
3316772,24964,5,1
710418,48110,1,0
1036127,6740,9,0
1946797,35522,10,0
3382785,13249,1,1
1565798,14147,18,1
443505,4950,14,1
2834880,31506,14,0
108337,35761,16,0
2393640,6182,3,0
328830,45279,1,1
2498460,47185,3,1
630048,19039,2,1
2427530,45290,5,0
206708,41844,4,1
3059982,26209,3,0
115538,32578,2,1
2560241,28842,18,1
2683896,46720,12,0
35624,49683,4,1
1014724,43565,1,1
1125402,14678,6,1
3224885,35939,16,1
490883,36735,10,1
2474245,18234,17,1
2441907,23740,15,0
430350,9076,7,1
2460510,12341,2,1
3283165,43713,16,1
3251015,35012,10,1
1944994,45535,7,0
3382512,48540,2,1
2392385,2664,18,0
1153392,43904,6,0
1128802,6609,7,1
793520,2593,2,1
1377344,5456,21,1
1680248,29615,4,1
1763492,49215,12,1
454907,37188,4,1
294153,19571,5,1
2073787,27966,2,1
1354933,11759,2,1
664297,2326,3,0
829492,19508,15,1
2241623,21009,15,1
1697146,33407,12,0
618256,19057,6,0
381340,24852,1,1
1368189,13829,18,1
1443195,27344,14,0
2754551,43445,3,1
1331258,2295,6,0
372363,38563,11,0
1085695,27640,2,0
1331643,24232,12,0
2425089,4294,20,1
2024317,24852,6,1
1079172,9839,11,0
894264,24852,1,1
1258897,7035,4,1
176114,39216,4,1
649215,38650,4,0
36282,10613,5,0
1551757,10275,7,1
839886,8518,11,0
2986355,260,15,0
2288380,3456,7,0
2481398,23026,22,0
785127,30720,12,1
768073,45681,6,1
1200251,24622,12,1
2827227,4149,2,1
1102575,14372,5,0
2489773,39561,4,1
2068106,22035,16,0
2295580,31564,12,0
3330164,4945,12,0
1654697,31040,12,0
253341,1234,1,1
1572864,48290,3,1
1399964,38777,2,0
3157150,46906,9,1
38716,7835,1,1
1527314,34229,2,1
447137,24852,1,1
2118654,45007,7,1
440384,3869,19,1
1079733,24852,4,1
1466256,13626,14,0
2705415,22275,18,0
1386143,16026,1,0
3232311,23909,2,1
1547832,14096,28,1
1682133,25197,8,1
1971657,25146,11,0
533057,1935,21,1
771198,13176,7,1
2675565,27509,1,1
445177,22802,1,1
988410,6873,8,0
1597521,32133,1,1
2270432,35535,13,1
351516,28985,5,1
1828723,19057,4,1
311063,27156,5,0
1660727,24184,13,0
2691174,26607,12,0
3153254,37113,14,0
1757464,17794,9,0
674996,21010,23,0
2641162,27625,9,1
24247,12412,2,0
275102,22594,9,1
840968,31444,4,0
2693253,6101,15,1
649494,27925,13,0
2492798,38777,10,0
2235562,18923,4,1
2574447,11408,18,1
1091681,46521,8,1
2971379,47769,14,0
1826624,29987,3,1
3053938,6141,11,1
2679290,38777,13,0
424896,45531,5,1
12436,29675,2,1
1444523,25513,21,0
553100,26209,7,1
2037462,30233,4,1
2779746,41264,15,1
2400730,23803,8,0
1248916,2295,18,1
2248965,7978,8,0
679391,16797,4,1
2307420,27241,7,1
346842,15386,4,0
679783,41064,18,1
1739001,32864,11,1
156614,44614,7,0
858118,36724,1,1
2241475,39408,12,0
2295077,28934,1,1
3176054,7325,7,1
2697282,40332,13,0
564043,15359,13,0
2044696,2176,8,1
2350410,35108,9,1
2438330,1695,2,1
2029167,15200,8,1
3080378,8048,2,1
2019153,44632,4,1
2843384,5422,2,1
1888188,21711,10,0
2129373,24838,2,1
116739,5566,12,0
2743311,44728,4,0
1979005,35221,5,0
2046548,13291,8,1
51847,22260,2,1
2354371,47229,3,1
2520846,13029,8,1
1102740,9213,8,1
3232629,43295,3,1
151224,14233,2,1
95704,4429,14,1
2142447,25890,2,1
2914041,39871,4,0
2180721,11408,2,0
2076849,24852,1,1
1530849,18027,20,1
1849403,28985,14,1
3144937,24263,7,1
2642885,19003,20,1
46706,23957,6,1
2162631,19674,11,1
257317,35561,5,1
1264803,37609,8,0
2011272,42585,4,1
3035404,5240,23,1
1295137,37687,4,1
944032,22935,4,1
1486410,47766,1,1
2495837,29311,6,1
1531665,33725,24,0
1902492,8518,9,0
719980,10749,11,1
1366020,7295,10,0
1896765,37654,4,1
1104395,41618,15,0
680553,44580,2,0
2214802,27531,1,0
467846,21903,10,0
259780,39475,2,1
2704548,45948,4,1
1661302,38300,5,1
2964091,49585,6,0
3332831,36011,4,0
1403832,13176,10,1
3416370,17360,5,0
1045629,44765,10,1
1770402,2433,5,1
219986,2240,1,1
1426782,28778,2,1
110922,43295,15,0
22194,9292,7,1
378620,7916,5,0
99507,36865,7,0
1626820,46475,4,1
2369430,27288,2,1
1291501,38531,4,1
977639,34214,6,1
3255449,37449,9,1
2543886,19519,3,0
3393360,29487,11,1
1023679,44720,14,0
2723674,26223,1,1
1570352,44170,15,0
2609605,10673,14,1
2768020,16145,18,0
2561570,6184,10,1
1832648,21405,23,1
219683,14162,18,0
638714,36106,3,0
1233617,19057,2,1
2341197,38159,6,0
2951355,47209,4,1
837845,38656,15,1
529735,405,13,0
574080,39877,3,1
679808,33527,1,1
1932692,38526,2,1
1294006,48679,9,1
2311988,28842,4,0
2133334,42697,5,1
3350643,35535,9,1
583250,325,4,1
1742072,27730,3,1
1043123,45698,27,0
1448559,48679,22,1
1246866,8021,9,1
2534660,24852,7,1
806002,11576,3,1
1716530,2124,8,0
3095080,20463,9,1
1271092,19660,2,1
2404695,5985,8,0
2136227,38049,5,0
3229199,27521,12,0
247166,15847,4,1
337863,35951,3,1
911145,7419,17,0
112707,24852,2,1
2141276,38277,5,1
830089,47672,24,1
3254267,19653,10,1
256465,7781,7,1
551372,35845,18,1
897664,21709,3,1
2895977,12872,11,1
776240,24273,7,0
419364,35547,8,1
2408931,12341,7,0
900633,47672,9,0
3247375,30489,2,1
1543085,39877,4,1
863967,2086,6,0
2153525,7158,5,0
778148,18670,1,1
890350,196,2,1
2395678,32360,10,1
1497567,28985,14,0
2594779,41387,5,0
787045,5876,3,1
1162269,24852,3,1
3339330,28849,8,1
1641120,4920,13,0
1610279,28745,11,1
299477,48455,12,0
1213312,26209,3,1
1314091,27521,4,1
968012,44369,1,0
2884012,34217,13,1
1579104,40521,19,0
1965152,27801,9,0
236389,21849,7,0
2059517,33493,18,0
481594,24231,6,0
2431937,21410,8,1
2036604,36036,1,1
1933327,33637,8,0
